name,country_codes,avg_estimated_travel_time,security_deposit,weekly_price,monthly_price,price,Id,
Lovely Parkside Federation Home,AU,1.336805556,NULL,NULL,NULL,300,2213,
Gorgeous Loft in Clinton Hill,US,-7.5,300,900,3000,150,2214,
West Village Apartment With Character,US,-7.5,NULL,NULL,NULL,60,2215,
Nice and bright room in Kadıköy,TR,1.838541667,NULL,580,2215,105,2216,
Roomy Updated Studio - East Village,US,-7.5,NULL,1325,4600,105,2217,
Upper WestSide NYC Central Park II,US,-7.5,NULL,600,1850,85,2218,
Nice room in a super nice apartment,US,-7.5,100,350,NULL,55,2219,
Spacious one bedroom with en-suite,US,-7.5,NULL,500,2000,80,2220,
Partial OceanView Waipouli H207,US,-7.5,1000,NULL,NULL,295,2221,
Private Room in Very Convenient Location,US,-7.5,0,NULL,NULL,65,2222,
3BR Gramercy Apt in heart of NYC,US,-7.5,NULL,NULL,NULL,300,2223,
Paradise Getaway near Pahoa,US,-7.5,100,485,1370,66,2224,
Full Duplex with Terrace & View :),TR,1.838541667,NULL,NULL,NULL,285,2225,
5 minutes to Sabiha Gökçen Airport,TR,1.838541667,NULL,NULL,NULL,158,2226,
Sunrise Oasis I,US,-7.5,NULL,330,NULL,40,2227,
Deluxe Large Apt for 9 px 2bathroom,TR,1.838541667,NULL,NULL,NULL,359,2228,
Beautiful convenient Brooklyn loft,US,-7.5,NULL,NULL,NULL,100,2229,
Clean & Cozy- Private Room by Park and Subway!,US,-7.5,0,NULL,NULL,48,2230,
Pammy's Place- La'ie,US,-7.5,200,700,3000,125,2231,
THE ABSOLUTE BEST EXPERIENCE,US,-7.5,150,NULL,2700,110,2232,
Bosphorus House 1,TR,1.838541667,NULL,NULL,NULL,627,2233,
Ocean front Beach House in Makaha,US,-7.5,1000,3850,NULL,550,2234,
Güneş alan balkonlu oda,TR,1.838541667,NULL,NULL,NULL,90,2235,
SPECIAL $87/NIGHT! MOLOKAI!,US,-7.5,NULL,NULL,NULL,87,2236,
Central Park 1BR Apt NYC Manhattan,US,-7.5,400,NULL,NULL,99,2237,
Private bedroom in Bushwick BK,US,-7.5,NULL,NULL,NULL,50,2238,
Perfectly Located Apartment With View,AU,1.336805556,500,865,3275,139,2239,
"Spacious,Private, jungle retreat...close to lava.",US,-7.5,500,390,1386,55,2240,
Secret Falls Retreat  Pool View Rm,US,-7.5,0,NULL,NULL,226,2241,
Şık aydınlık site içinde daire,TR,1.838541667,NULL,1787,5956,295,2242,
Putnam Gardens -Brooklyn Brownstone,US,-7.5,150,950,NULL,125,2243,
Old city Sultanahmet Istanbul,TR,1.838541667,NULL,NULL,NULL,1192,2244,
1300 tl furnished home near taksim,TR,1.838541667,NULL,500,1450,69,2245,
Gorgeous Studio by Mt. Sinai & CP - 30 Days Min,US,-7.5,300,NULL,2050,69,2246,
Fine Studio by Mt. Sinai & CP - 30 Days Min,US,-7.5,300,NULL,2050,68,2247,
Cozy Townhouse with Private Deck,US,-7.5,0,1200,4000,87,2248,
Sunny Lower E. Side Ap. near BDFMJZ,US,-7.5,NULL,650,NULL,100,2249,
Room @comfy and chic flat in center,TR,1.838541667,NULL,NULL,NULL,121,2250,
Views to die for & use VW Golf GTi for Free,AU,1.336805556,NULL,5000,10000,999,2251,
Feel at HOME away from HOME,US,-7.5,0,NULL,NULL,70,2252,
Centrally Located Family House,AU,1.336805556,5000,NULL,NULL,343,2253,
few step taksim square cozy flat,TR,1.838541667,NULL,NULL,NULL,343,2254,
Cozy Apt 10 minutes to Central Park,US,-7.5,400,NULL,NULL,130,2255,
Bohéme 1BR steps from Prospect Park,US,-7.5,NULL,600,2200,99,2256,
"[4] New BedRm by C.Park and 1,B,C",US,-7.5,NULL,637,NULL,95,2257,
Ocean view near Hapuna & Spencer Beaches!,US,-7.5,0,895,3080,139,2258,
"Astoria 1 Bed, 2 Blocks to Train",US,-7.5,300,NULL,NULL,125,2259,
Sunrise room,US,-7.5,NULL,NULL,NULL,35,2260,
Spacious NOMAD 1 BR for 4,US,-7.5,NULL,NULL,NULL,150,2261,
2RM High Floor w/ King & Queen Beds,US,-7.5,100,1120,4500,160,2262,
Studio in Lincoln Sq - Columbus Cir,US,-7.5,NULL,NULL,NULL,140,2263,
Stylish Suit with balcony in Centre,TR,1.838541667,0,NULL,NULL,506,2264,
Long Island City- Furnished Studio,US,-7.5,100,800,2600,110,2265,
Cozy apartment,TR,1.838541667,0,NULL,3400,190,2266,
Beautiful place in Taksim/Istanbul,TR,1.838541667,NULL,NULL,NULL,148,2267,
STUNNING BEACHFRONT 2BD (3 space) APARTMENT,AU,1.336805556,200,NULL,NULL,165,2268,
#Old City#Authentic Duplex #Terrace,TR,1.838541667,791,NULL,NULL,316,2269,
QUIET SERENE GOLF COURSE KONA CCLUB,US,-7.5,0,NULL,NULL,158,2270,
golden horn,TR,1.838541667,NULL,NULL,NULL,237,2271,
Cool apartment in İstanbul,TR,1.838541667,NULL,NULL,NULL,596,2272,
Little Italy gem Center of it all!,US,-7.5,250,1500,4400,199,2273,
Private rooms in heart of Chelsea,US,-7.5,150,950,2400,155,2274,
Orient erleben zu Zweit,TR,1.838541667,NULL,893,2978,169,2275,
Ev merkezi bir yer,TR,1.838541667,NULL,NULL,NULL,401,2276,
"Clean, Cheap, Peacefull and Central",TR,1.838541667,NULL,923,3252,153,2277,
Modern Apartment in NOHO / SOHO,US,-7.5,NULL,NULL,NULL,125,2278,
Large 1 Bedroom Bondi Apartment,AU,1.336805556,NULL,600,2006,87,2279,
"Cozy Cottage, Room #2",US,-7.5,0,NULL,NULL,60,2280,
Mitchell Manor,US,-7.5,250,800,2800,125,2281,
Voyager House near Taksim square   Entire house,TR,1.838541667,NULL,NULL,NULL,237,2282,
Beautiful remodeled Ocean view Studio,US,-7.5,0,945,NULL,115,2283,
Large Home near Manly and Northern Beaches,AU,1.336805556,NULL,1800,NULL,300,2284,
One bedroom apartment in Istanbul,TR,1.838541667,NULL,NULL,NULL,485,2285,
"Funky, Quiet, Safe EV Walk-Up",US,-7.5,NULL,825,NULL,140,2286,
"ABSOLUTE BEACHFRONT Swim, Sun, Surf",US,-7.5,500,NULL,2875,79,2287,
>>>Cozy Ocean View Getaway in Heart of Honolulu!,US,-7.5,1000,1100,3500,90,2288,
TOP LOC PVT RM BCHFRNT NORTH SHORE HI $150 @ 2PAX,US,-7.5,NULL,600,2500,150,2289,
Sunny private room: Newtown terrace,AU,1.336805556,NULL,NULL,NULL,50,2290,
Studio in Chelsea,US,-7.5,0,1000,NULL,105,2291,
The Wielingen,US,-7.5,NULL,NULL,NULL,95,2292,
Central comfort flat,TR,1.838541667,352,1050,2450,100,2293,
"Leilani Loft, walk to Anini Beach",US,-7.5,300,895,2995,129,2294,
4BR family home nr beaches and park,AU,1.336805556,NULL,1850,7500,495,2295,
Beautiful spacious room!,US,-7.5,NULL,NULL,NULL,99,2296,
Ocean View Condo in the Heart of Kihei!,US,-7.5,500,1225,5000,157,2297,
Single room Flushing G/ Lorimer JMZ,US,-7.5,NULL,NULL,NULL,60,2298,
"Basement Beach Apartment, Rockaways",US,-7.5,0,434,1500,70,2299,
Sunny studio in Williamsburg,US,-7.5,NULL,1050,NULL,150,2300,
Spacious apt in the heart of EV,US,-7.5,100,NULL,NULL,150,2301,
Room in very central apt in Kadıkoy,TR,1.838541667,NULL,NULL,2680,148,2302,
Manhattan Club (1 bedroom/Sleeps 4),US,-7.5,NULL,2800,NULL,420,2303,
"Quality apartment, Quality location",AU,1.336805556,500,475,NULL,300,2304,
"Bright, Cozy room in Brooklyn",US,-7.5,NULL,NULL,NULL,60,2305,
Excellent Location Gramercy Studio,US,-7.5,500,NULL,3800,221,2306,
Large Lofted Brooklyn Studio,US,-7.5,500,714,2500,105,2307,
Private room in artsy Brooklyn home,US,-7.5,NULL,550,NULL,85,2308,
Charming Apt in Historic Harlem,US,-7.5,NULL,700,NULL,80,2309,
"Private outdoor shower, minutes from the beach!",US,-7.5,0,NULL,NULL,90,2310,
Bright and Convenient 2 Br,US,-7.5,NULL,NULL,NULL,240,2311,
Best location in manhattan,US,-7.5,NULL,NULL,NULL,67,2312,
a room at moda / kadikoy / istanbul,TR,1.838541667,NULL,447,NULL,90,2313,
Spacious Family Home in Coogee,AU,1.336805556,500,NULL,NULL,399,2314,
"Taksim flat(living room, kitchen, bath)",TR,1.838541667,1318,1213,3164,142,2315,
"Beautiful House, Views, Single King, Own Bathroom",AU,1.336805556,200,300,1100,55,2316,
North Avalon Beach Apartment,AU,1.336805556,500,NULL,NULL,360,2317,
Renatus Aparts,TR,1.838541667,NULL,630,2400,148,2318,
Luxury Vacation Walk to Beach Ocean Condo Maui HI,US,-7.5,300,NULL,NULL,190,2319,
Room for two in amazing Surry Hills,AU,1.336805556,250,NULL,NULL,95,2320,
Centrally Located Balcony wSea View,TR,1.838541667,527,NULL,2056,95,2321,
Brooklyn Brownstone Private Room A,US,-7.5,NULL,415,NULL,50,2322,
Private room with your own backyard,US,-7.5,NULL,NULL,NULL,65,2323,
New Townhouse close to Bondi Beach,AU,1.336805556,NULL,2000,NULL,300,2324,
Stunning sunsets at your doorstep,US,-7.5,0,NULL,NULL,262,2325,
galata kulesi yakınındaki eviniz,TR,1.838541667,NULL,1680,6000,248,2326,
Private Room - Double Bed,TR,1.838541667,NULL,NULL,NULL,69,2327,
ONE BED/ LUXURY @ COLUMBUS CIRCLE!,US,-7.5,1500,NULL,3950,139,2328,
Shenzhen Luohu CBD Cosy apartment-Near Checkpoint,CN,2.643518519,5256,NULL,NULL,314,2329,
"Villas Of Kamalii 20: Near Shops, Restaurants, And Beaches",US,-7.5,0,NULL,NULL,312,2330,
Art Deco 2 bedroom apt huge terrace,AU,1.336805556,NULL,NULL,NULL,225,2331,
Bamboo Bungalow with Ocean View,US,-7.5,200,500,1000,125,2332,
Charming Studio by Bryant Park,US,-7.5,300,1250,4375,170,2333,
Perfect Potts Point Pied-à-terre,AU,1.336805556,NULL,990,3500,149,2334,
spacious 2 bedder with great views,AU,1.336805556,NULL,NULL,NULL,181,2335,
Feel like in your own home in ŞİŞLİ,TR,1.838541667,NULL,1100,4000,174,2336,
"Poipu Shores 101B: AC, Oceanfront Deck, Pool Access",US,-7.5,0,NULL,NULL,400,2337,
Bondi Abode w/swimming pool,AU,1.336805556,2000,NULL,NULL,800,2338,
VB204-Spacious Upgraded Condo w/Partial Ocean View,US,-7.5,0,NULL,NULL,482,2339,
Fabulous & Spacious Bondi Beach pad,AU,1.336805556,1000,1000,NULL,195,2340,
Astoria Room Facing the Park,US,-7.5,100,441,1350,100,2341,
Oh-So-Close to Waikiki Beach Condo,US,-7.5,250,NULL,NULL,375,2342,
ON HIGHLINE! Private room & bath,US,-7.5,0,1185,NULL,179,2343,
Modern Balmoral Beach Apartment,AU,1.336805556,307,1378,2985,270,2344,
Cozy Flat very close to Taksim,TR,1.838541667,NULL,1549,5361,142,2345,
Kona Coast 1 bed on ocean 4.5 star,US,-7.5,NULL,NULL,NULL,190,2346,
Waikiki Condo with Free Parking,US,-7.5,300,700,NULL,135,2347,
Wonderfull and historic Glebe.,AU,1.336805556,0,NULL,NULL,119,2348,
Red Apple Apart No: 05 - 3ed Floor,TR,1.838541667,NULL,3164,10546,527,2349,
#2 SUNNY DOUBLE BATHROOM 5 PAX FLAT,TR,1.838541667,0,NULL,NULL,185,2350,
Aruna Hotel - Triple Room,TR,1.838541667,NULL,NULL,NULL,538,2351,
Spacious 1 BR Near the Water UES,US,-7.5,NULL,NULL,NULL,250,2352,
Last Minute Specials~Heated Pool~Steps to Beach!,US,-7.5,0,NULL,NULL,890,2353,
"Gorgeous Brooklyn Brownstone Flat, Great Location!",US,-7.5,250,726,NULL,155,2354,
Gorgeous Hawaiiana Home near beach,US,-7.5,500,4900,18000,850,2355,
One bedroom Bondi Beach Apartment.,AU,1.336805556,200,NULL,NULL,280,2356,
{Berry} Chocolate Charm Concept - Terrace,TR,1.838541667,NULL,NULL,NULL,137,2357,
BEST Location in Heart of Astoria!!,US,-7.5,0,300,1250,109,2358,
Ocean & Beach View Condo WBR H204,US,-7.5,1000,NULL,NULL,430,2359,
Quiet Tropical Beachside Haven,AU,1.336805556,500,2100,NULL,330,2360,
"Modern top floor unit in Brookvale, close to beach",AU,1.336805556,350,1260,NULL,109,2361,
BEDROOM PRIVATE COMFY NEAR 6 TRAIN NO CURFEW,US,-7.5,NULL,NULL,NULL,28,2362,
Historic East Village Townhouse,US,-7.5,500,NULL,NULL,495,2363,
Rustic Home in Perfect Location,AU,1.336805556,350,360,NULL,71,2364,
Kailua Kona Village Breeze Condo,US,-7.5,NULL,NULL,NULL,120,2365,
4 bedroom home W/diamond head view w/parking,US,-7.5,500,NULL,NULL,275,2366,
Gayfriendly Flat in Sisli,TR,1.838541667,NULL,893,1906,121,2367,
"Full Bedroom Avaliable, Astoria",US,-7.5,0,NULL,NULL,99,2368,
Sunny unit 2 bedrooms near beach,AU,1.336805556,NULL,NULL,NULL,200,2369,
Cozy Flat in Uskudar,TR,1.838541667,NULL,1626,5212,127,2370,
Large Garden Duplex on Park block,US,-7.5,500,4800,17000,560,2371,
The Delightful Bamboo Suite 308 Close to Beach,US,-7.5,150,NULL,NULL,138,2372,
"Huge 1 BR Apt close to A,B,C,D &1 trains",US,-7.5,600,375,1450,68,2373,
KICK BACK & RELAX BEACH BUNGALOW!,US,-7.5,100,500,1500,111,2374,
Waikoloa Beach Villas C1.  Hilton Pool Pass Included in 2019,US,-7.5,750,NULL,NULL,350,2375,
''Right on the beach on Maui''.,US,-7.5,200,1248,NULL,225,2376,
Ocean Bluff Retreat,US,-7.5,500,NULL,NULL,247,2377,
"0 min to train, two stops to central (shared)",AU,1.336805556,200,NULL,NULL,55,2378,
Nice and relaxing room in Beyoğlu!,TR,1.838541667,NULL,NULL,NULL,158,2379,
Palm Beach Bed&Breakfast ST TROPEZ,AU,1.336805556,NULL,NULL,NULL,200,2380,
D3 Waikoloa Beach Villa,US,-7.5,750,NULL,NULL,192,2381,
Waipiʻo Hostel- Kai Room,US,-7.5,100,NULL,NULL,60,2382,
Very Large Private Room on quiet st,US,-7.5,NULL,NULL,NULL,30,2383,
SMALL AND COZY PARISIAN STYLE APT IN EAST HARLEM,US,-7.5,0,500,NULL,79,2384,
"Northshore Home: Stunning ocean-views, 1 acre land",US,-7.5,0,1000,3500,150,2385,
*Sunrise Studio*Sunrise and Ocean view!,US,-7.5,100,460,NULL,80,2386,
FEB/MAR SPECIAL! Kailua cottage perfect location!!,US,-7.5,200,1100,NULL,189,2387,
Room for Woman Solo Traveller,TR,1.838541667,NULL,NULL,NULL,58,2388,
Sweeping Ocean and Resort Views - 306,US,-7.5,150,NULL,NULL,115,2389,
3BR Private Williamsburg Apartment,US,-7.5,NULL,NULL,NULL,120,2390,
Architect designed 60's beach house,AU,1.336805556,NULL,1800,6000,260,2391,
Large and Sunny Private Room near Prospect Park,US,-7.5,100,NULL,NULL,45,2392,
Short walk to Lanikai Beach UB,US,-7.5,NULL,NULL,NULL,155,2393,
"5 Star 2BDR, Prime Location, Very Quiet, Elevator",US,-7.5,0,NULL,NULL,195,2394,
A private room,US,-7.5,NULL,NULL,NULL,32,2395,
Cozy Bedroom in Heart of Cihangir,TR,1.838541667,NULL,953,NULL,90,2396,
Waikoloa Condo on The Big Island HI,US,-7.5,300,724,2700,109,2397,
3BD SPACIOUS COTTAGE KAANAPALI 42,US,-7.5,500,NULL,NULL,399,2398,
Perfect 8th Avenue Apt in Chelsea,US,-7.5,NULL,NULL,NULL,112,2399,
Haliç de manzaralı şirin bir ev,TR,1.838541667,NULL,NULL,NULL,58,2400,
"Big, Convenient, Working Fireplace!",US,-7.5,300,NULL,NULL,175,2401,
"Sunrise Unit""-Paia"," Maui""",US,-7.5,NULL,NULL,NULL,175,2402
Excl. Bosphorus view PrivateTerrace,TR,1.838541667,NULL,NULL,NULL,311,2403,
Perfect for Female Travelers,US,-7.5,NULL,250,800,40,2404,
Cozy West Village Studio Apartment,US,-7.5,200,NULL,NULL,113,2405,
"Heart of Hana, 1BR/1BA Cottage",US,-7.5,100,NULL,NULL,199,2406,
North Shore Country Villa,US,-7.5,1000,NULL,NULL,695,2407,
"Honua Kai - Hokulani 414 -One Bed partial Ocean View| Sleeps: 1 Bedroom, 1 Bathroom",US,-7.5,0,NULL,NULL,256,2408,
I2 Waikoloa Beach Villas,US,-7.5,750,NULL,NULL,203,2409,
4 bedroom home 2km from Cronulla beaches,AU,1.336805556,200,1400,4000,200,2410,
Large 1 BD Upper East With Roof Top,US,-7.5,250,NULL,3900,250,2411,
Kona Kondo I- beautiful oceanfront Casa de Emdeko,US,-7.5,200,650,NULL,140,2412,
Beautiful Luxury Oceanview Furnished Apartment,US,-7.5,200,NULL,2735,155,2413,
"By the Bay"" ideal holiday location""",AU,1.336805556,NULL,1450,4700,220,2414,
Updated 1st Flr Maui condo sleeps 4,US,-7.5,150,NULL,NULL,115,2415,
Waikiki Studio@Hawaiian Monarch,US,-7.5,100,NULL,NULL,95,2416,
Flat&terrace&confort in Galata,TR,1.838541667,0,NULL,NULL,295,2417,
Charming & Comfy in Annandale - 2,AU,1.336805556,280,NULL,NULL,65,2418,
Flat with a Stunning Bosphorus View,TR,1.838541667,NULL,NULL,NULL,174,2419,
Private Room.. Heart of Kadıköy,TR,1.838541667,NULL,527,2109,105,2420,
Ocean Views & Private Access to Beach,AU,1.336805556,NULL,NULL,NULL,380,2421,
"Penthouse patio,city view,BIG bed",US,-7.5,NULL,NULL,2100,98,2422,
~ The Kauai Luna ~ Panoramic Views,US,-7.5,300,NULL,NULL,190,2423,
1 Bedroom Great Location and Views,AU,1.336805556,250,1000,3900,200,2424,
1 bdr w Private balcony Fort Greene!,US,-7.5,NULL,NULL,NULL,55,2425,
"Güvenlikli sitede, bahçe katı",TR,1.838541667,NULL,NULL,NULL,69,2426,
Modern E. Village 2BR w/Roof Deck,US,-7.5,500,NULL,NULL,400,2427,
Beautiful Room - 10 to Manhattan,US,-7.5,1500,NULL,NULL,100,2428,
Haleiwa Town: Hale Muliwai,US,-7.5,250,1400,4500,250,2429,
Heart of Constantinople Old City,TR,1.838541667,NULL,NULL,NULL,148,2430,
Hidden gem with two bedrooms at Kingswood,AU,1.336805556,300,NULL,NULL,109,2431,
*Ke Iki Paradise Sands,US,-7.5,0,NULL,NULL,495,2432,
100 year old Railway Carriage,AU,1.336805556,0,NULL,NULL,109,2433,
On Waikiki's Gold Coast,US,-7.5,250,150,3200,175,2434,
Spacious house w/pool in Sydney,AU,1.336805556,500,NULL,NULL,181,2435,
Kona Country Cottage (Clean and Cozy),US,-7.5,200,NULL,NULL,125,2436,
Wailea: Live the Spirit of Aloha,US,-7.5,300,NULL,NULL,195,2437,
Large room & balcony in Redfern,AU,1.336805556,250,518,NULL,95,2438,
Suite 605  Waikiki Grand Central & Quiet Location,US,-7.5,100,NULL,NULL,119,2439,
Beautiful part of Istanbul  Ortaköy,TR,1.838541667,NULL,NULL,NULL,237,2440,
Cycle or Walk to Hanalei Bay from This Bright and Airy Home,US,-7.5,500,3175,10000,525,2441,
Park Slope Private Bed+Livingroom!,US,-7.5,0,600,2000,70,2442,
Cosmopolitan Brownstone Sanctuary,US,-7.5,1000,2000,4500,280,2443,
Erskineville Private Room Queen Bed,AU,1.336805556,130,550,2100,100,2444,
Private room in Hell's Kitchen ( for 1 person ),US,-7.5,100,NULL,NULL,75,2445,
Beautiful Vacation Condo on Maui. Hop to a beach.,US,-7.5,0,NULL,NULL,134,2446,
Rose Bay: Large 1 Bedroom Apartment,AU,1.336805556,500,500,2000,100,2447,
Charming Home 10 Mins from Beach,AU,1.336805556,NULL,1960,7850,299,2448,
"Cozy, 1 bedroom Brownstone Apt",US,-7.5,NULL,NULL,NULL,75,2449,
Triple studio apartment in Taksim (K5),TR,1.838541667,0,NULL,NULL,195,2450,
Studio @ the Waikiki Grand,US,-7.5,200,NULL,NULL,105,2451,
Modern Diamond Head One Bedroom Apartment,US,-7.5,300,730,2800,119,2452,
Gorgeous One Bedroom Apartment,US,-7.5,500,NULL,NULL,200,2453,
•F61 Mid of Waikiki girls Unit Private room,US,-7.5,NULL,NULL,NULL,32,2454,
Little house on 12th Street,US,-7.5,NULL,NULL,NULL,85,2455,
Behind the Red Door II,US,-7.5,0,1050,2800,130,2456,
Hale Kea - A Relaxing Apartment with Ocean Views in Kona,US,-7.5,0,NULL,NULL,98,2457,
Surry Hills - Large Room w Balcony,AU,1.336805556,NULL,NULL,NULL,139,2458,
Roomy Manhattan Studio,US,-7.5,NULL,NULL,NULL,125,2459,
The hidden beauty of Galata 4 :O,TR,1.838541667,0,NULL,NULL,327,2460,
Best View In Maui Steps from the Beach,US,-7.5,350,NULL,NULL,350,2461,
"Best location, Midtown Times Square",US,-7.5,300,NULL,NULL,125,2462,
Spacious Artist's Loft,US,-7.5,NULL,NULL,NULL,300,2463,
Funky 1 Bed Apt - 10min walk to CBD,AU,1.336805556,500,NULL,NULL,74,2464,
Characterful Heritage Building in a Prime Location in Sydney,AU,1.336805556,1000,NULL,NULL,459,2465,
"Dolphin room, walk to ocean, waterfall, amazing!",US,-7.5,NULL,NULL,NULL,158,2466,
"Close to subway, all shops, restaurants!",US,-7.5,150,802,3000,120,2467,
Single  Bedroom in Dee Why,AU,1.336805556,NULL,NULL,NULL,90,2468,
Large Comfortable CBD Convenience,AU,1.336805556,0,NULL,NULL,220,2469,
Private Bedroom,US,-7.5,NULL,NULL,NULL,55,2470,
Beachside apt in North Bondi,AU,1.336805556,NULL,NULL,NULL,151,2471,
"Lovely, Cozy Loft Carroll Gardens",US,-7.5,400,700,3000,129,2472,
Hawaii North Shore Oahu getaway!,US,-7.5,250,NULL,NULL,150,2473,
WAIKIKI GARDEN APARTMENT (Two week minimum),US,-7.5,500,NULL,4200,133,2474,
Amazing 1bd in the heart of NYC!!!,US,-7.5,500,NULL,NULL,39,2475,
Modern New Duplex with Private Yard,US,-7.5,300,1400,NULL,165,2476,
Cosy beach style apartment in the heart of Manly,AU,1.336805556,0,1000,NULL,250,2477,
Overlooking the Heart of the Cross.,AU,1.336805556,500,NULL,NULL,161,2478,
1921 15kms from Sydney CBD with Pool Spa parking.,AU,1.336805556,0,1750,6000,387,2479,
Beautiful Apartment Hells Kitchen,US,-7.5,NULL,NULL,NULL,450,2480,
PEACEFUL&CUTE room,TR,1.838541667,0,774,NULL,90,2481,
,TR,1.838541667,NULL,NULL,NULL,121,2482,
"Modern, Sunny City Pad with views",AU,1.336805556,500,2500,NULL,375,2483,
"Well lit, quiet, modern apartment",AU,1.336805556,250,NULL,NULL,65,2484,
"Taksim Square 2mnt,Balcony,Kitchen,Wifi,Studıoflat",TR,1.838541667,NULL,NULL,NULL,121,2485,
MALL OF İSTANBUL 3+1 RENTAL DAY,TR,1.838541667,NULL,NULL,NULL,801,2486,
Brandnew Fully Furnished Flat,TR,1.838541667,NULL,950,3500,185,2487,
Stylish 1br apt west village,US,-7.5,NULL,NULL,NULL,108,2488,
Glebe Treetop Cottage. Just 200m to Sydney Harbour,AU,1.336805556,400,NULL,NULL,151,2489,
2BR in Beautiful Brownstone!!!,US,-7.5,100,NULL,NULL,107,2490,
"Tropical Beach House, 2 bed/2 bath, full kitchen",US,-7.5,400,NULL,NULL,269,2491,
CHARMING 2 BRM COTTAGE BIRCHGROVE,AU,1.336805556,NULL,NULL,NULL,175,2492,
Oceanfront top floor beach-get-away,US,-7.5,200,NULL,NULL,159,2493,
Pittwater - designer home &  pool,AU,1.336805556,500,2500,NULL,350,2494,
2 beds in Chic Apt in Astoria NYC,US,-7.5,250,NULL,NULL,159,2495,
Queen bed in Newtown Home,AU,1.336805556,NULL,NULL,NULL,80,2496,
Owl's Landing- The Loft,US,-7.5,100,NULL,NULL,40,2497,
"Bright, Spacious, Sunlit 2 bed",AU,1.336805556,NULL,NULL,NULL,190,2498,
Byzantium Suites Hotel,TR,1.838541667,NULL,NULL,NULL,269,2499,
Sydney Studio in Glebe Close to CBD. SparklinClean,AU,1.336805556,0,NULL,NULL,129,2500,
"Big 2bdm, Views, WIFI and carpark",AU,1.336805556,1500,NULL,NULL,299,2501,
Historical Terrace House,AU,1.336805556,450,NULL,NULL,78,2502,
Perfect 2 bed in fabulous Fairlight,AU,1.336805556,NULL,NULL,NULL,125,2503,
Manly Beach House,AU,1.336805556,850,NULL,NULL,425,2504,
Magnificient Beach View,AU,1.336805556,200,NULL,NULL,90,2505,
Beautiful Place in the Middle of Manhattan,US,-7.5,250,NULL,3999,160,2506,
Large double room in Bondi,AU,1.336805556,NULL,NULL,NULL,60,2507,
Family friendly beach house,AU,1.336805556,NULL,NULL,NULL,751,2508,
Sanctuary Bundeena,AU,1.336805556,NULL,NULL,NULL,250,2509,
Kadıköy-Altıyol,TR,1.838541667,NULL,NULL,NULL,501,2510,
March Madness Special! Aina Nalu Platinum D107,US,-7.5,200,NULL,NULL,227,2511,
Just Steps from the Ocean at Premier Platinum Townhouse Puamana 64-1,US,-7.5,200,NULL,NULL,220,2512,
